,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
15,0.5757575757575757,0.3636363636363636,0.303030303030303,0.0606060606060606,0.1515151515151515,0.1818181818181818,0.1212121212121212,-0.0606060606060606,0.0606060606060606,0.0909090909090909,-0.1212121212121212,-0.0303030303030303,0.7878787878787877,0.4545454545454545,1.0,0.7878787878787877,0.7575757575757575,0.303030303030303,0.1515151515151515,0.4848484848484848,0.3636363636363636,0.606060606060606,0.4242424242424242,-0.0303030303030303,-0.1212121212121212,-0.1515151515151515,-0.0909090909090909,0.0,-0.0909090909090909,-0.0303030303030303,0.5151515151515151,0.5757575757575757
16,0.606060606060606,0.2727272727272727,0.2121212121212121,0.0909090909090909,0.1212121212121212,0.1515151515151515,0.1515151515151515,0.0303030303030303,-0.0909090909090909,0.0,-0.0909090909090909,0.0,0.6969696969696969,0.4242424242424242,0.7878787878787877,1.0,0.7272727272727272,0.3333333333333333,0.1818181818181818,0.39393939393939387,0.39393939393939387,0.6363636363636362,0.4545454545454545,0.0606060606060606,-0.0303030303030303,-0.0606060606060606,0.0,0.0909090909090909,0.0,0.0606060606060606,0.3636363636363636,0.4242424242424242
17,0.6969696969696969,0.3636363636363636,0.303030303030303,0.1212121212121212,0.1515151515151515,0.2424242424242424,0.2424242424242424,0.1212121212121212,0.1212121212121212,0.1515151515151515,0.0606060606060606,0.1515151515151515,0.7272727272727272,0.3333333333333333,0.7575757575757575,0.7272727272727272,1.0,0.4242424242424242,0.1515151515151515,0.4848484848484848,0.4242424242424242,0.6666666666666666,0.3636363636363636,-0.0303030303030303,-0.0606060606060606,-0.0909090909090909,0.0303030303030303,0.0,-0.0303030303030303,0.0303030303030303,0.5151515151515151,0.6363636363636362
18,0.4848484848484848,0.4545454545454545,0.39393939393939387,0.2121212121212121,0.303030303030303,0.39393939393939387,0.3333333333333333,0.39393939393939387,0.3333333333333333,0.303030303030303,0.39393939393939387,0.4242424242424242,0.3333333333333333,0.1212121212121212,0.303030303030303,0.3333333333333333,0.4242424242424242,1.0,0.303030303030303,0.39393939393939387,0.39393939393939387,0.5757575757575757,0.0303030303030303,0.0,0.0909090909090909,-0.0606060606060606,0.0606060606060606,0.0303030303030303,0.0,0.1212121212121212,0.3636363636363636,0.3636363636363636
19,0.2121212121212121,0.0,-0.0606060606060606,-0.4242424242424242,-0.2727272727272727,-0.1212121212121212,-0.2424242424242424,0.0606060606060606,-0.2424242424242424,-0.2727272727272727,-0.1212121212121212,-0.0909090909090909,0.303030303030303,0.4545454545454545,0.1515151515151515,0.1818181818181818,0.1515151515151515,0.303030303030303,1.0,0.0606060606060606,0.1818181818181818,0.303030303030303,0.3636363636363636,0.5757575757575757,0.5454545454545454,0.5151515151515151,0.6363636363636362,0.5454545454545454,0.5757575757575757,0.5757575757575757,0.0909090909090909,0.2727272727272727
20,0.606060606060606,0.6363636363636362,0.4545454545454545,0.2121212121212121,0.4242424242424242,0.4545454545454545,0.39393939393939387,0.2121212121212121,0.3333333333333333,0.3636363636363636,0.3333333333333333,0.3636363636363636,0.4545454545454545,0.0606060606060606,0.4848484848484848,0.39393939393939387,0.4848484848484848,0.39393939393939387,0.0606060606060606,1.0,0.6969696969696969,0.6969696969696969,0.0303030303030303,-0.0606060606060606,-0.1515151515151515,-0.1818181818181818,0.0,0.0303030303030303,-0.1212121212121212,-0.0606060606060606,0.606060606060606,0.5454545454545454
21,0.4848484848484848,0.39393939393939387,0.2121212121212121,-0.0303030303030303,0.1212121212121212,0.1515151515151515,0.0909090909090909,0.1515151515151515,0.0303030303030303,0.0606060606060606,0.2121212121212121,0.2424242424242424,0.4545454545454545,0.2424242424242424,0.3636363636363636,0.39393939393939387,0.4242424242424242,0.39393939393939387,0.1818181818181818,0.6969696969696969,1.0,0.7575757575757575,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.0606060606060606,0.2424242424242424,0.1515151515151515,0.1212121212121212,0.1212121212121212,0.4242424242424242,0.4848484848484848
22,0.6666666666666666,0.4545454545454545,0.3333333333333333,0.0303030303030303,0.1818181818181818,0.2727272727272727,0.1515151515151515,0.1515151515151515,0.0909090909090909,0.1212121212121212,0.1515151515151515,0.1818181818181818,0.6969696969696969,0.3636363636363636,0.606060606060606,0.6363636363636362,0.6666666666666666,0.5757575757575757,0.303030303030303,0.6969696969696969,0.7575757575757575,1.0,0.2121212121212121,0.1212121212121212,0.0303030303030303,0.0,0.1818181818181818,0.1515151515151515,0.1212121212121212,0.1212121212121212,0.4848484848484848,0.6666666666666666
23,0.2424242424242424,-0.2121212121212121,-0.2121212121212121,-0.2727272727272727,-0.2424242424242424,-0.1515151515151515,-0.3333333333333333,-0.2727272727272727,-0.2121212121212121,-0.1818181818181818,-0.39393939393939387,-0.3636363636363636,0.3333333333333333,0.4242424242424242,0.4242424242424242,0.4545454545454545,0.3636363636363636,0.0303030303030303,0.3636363636363636,0.0303030303030303,0.0909090909090909,0.2121212121212121,1.0,0.0,-0.0303030303030303,0.0,0.0606060606060606,-0.0303030303030303,0.1212121212121212,0.0,0.303030303030303,0.303030303030303
24,0.0909090909090909,0.0,-0.0606060606060606,-0.4242424242424242,-0.3333333333333333,-0.1818181818181818,-0.2424242424242424,0.0606060606060606,-0.3636363636363636,-0.3333333333333333,-0.0606060606060606,-0.0909090909090909,0.1212121212121212,0.39393939393939387,-0.0303030303030303,0.0606060606060606,-0.0303030303030303,0.0,0.5757575757575757,-0.0606060606060606,0.1818181818181818,0.1212121212121212,0.0,1.0,0.909090909090909,0.8787878787878787,0.8787878787878787,0.909090909090909,0.8181818181818181,0.8181818181818181,-0.2727272727272727,0.0909090909090909
25,0.0606060606060606,-0.0909090909090909,-0.1515151515151515,-0.39393939393939387,-0.3636363636363636,-0.2121212121212121,-0.2121212121212121,0.0909090909090909,-0.3333333333333333,-0.303030303030303,-0.0303030303030303,-0.0606060606060606,0.0303030303030303,0.3636363636363636,-0.1212121212121212,-0.0303030303030303,-0.0606060606060606,0.0909090909090909,0.5454545454545454,-0.1515151515151515,0.0909090909090909,0.0303030303030303,-0.0303030303030303,0.909090909090909,1.0,0.8484848484848484,0.7878787878787877,0.8181818181818181,0.7878787878787877,0.8484848484848484,-0.303030303030303,0.0606060606060606
26,0.0303030303030303,-0.1212121212121212,-0.0606060606060606,-0.4848484848484848,-0.3333333333333333,-0.1818181818181818,-0.303030303030303,0.0,-0.3636363636363636,-0.3333333333333333,-0.1212121212121212,-0.1515151515151515,0.0,0.2727272727272727,-0.1515151515151515,-0.0606060606060606,-0.0909090909090909,-0.0606060606060606,0.5151515151515151,-0.1818181818181818,0.0606060606060606,0.0,0.0,0.8787878787878787,0.8484848484848484,1.0,0.8181818181818181,0.7878787878787877,0.8787878787878787,0.7575757575757575,-0.2727272727272727,-0.0303030303030303
27,0.0303030303030303,-0.0606060606060606,-0.0606060606060606,-0.4242424242424242,-0.2727272727272727,-0.1212121212121212,-0.2424242424242424,0.0606060606060606,-0.303030303030303,-0.2727272727272727,-0.0606060606060606,-0.0909090909090909,0.1212121212121212,0.3333333333333333,-0.0909090909090909,0.0,0.0303030303030303,0.0606060606060606,0.6363636363636362,0.0,0.2424242424242424,0.1818181818181818,0.0606060606060606,0.8787878787878787,0.7878787878787877,0.8181818181818181,1.0,0.7878787878787877,0.8181818181818181,0.7575757575757575,-0.1515151515151515,0.1515151515151515
28,0.1212121212121212,0.0909090909090909,0.0303030303030303,-0.39393939393939387,-0.2424242424242424,-0.1515151515151515,-0.2121212121212121,0.0303030303030303,-0.3333333333333333,-0.303030303030303,-0.0909090909090909,0.0,0.1515151515151515,0.4242424242424242,0.0,0.0909090909090909,0.0,0.0303030303030303,0.5454545454545454,0.0303030303030303,0.1515151515151515,0.1515151515151515,-0.0303030303030303,0.909090909090909,0.8181818181818181,0.7878787878787877,0.7878787878787877,1.0,0.7272727272727272,0.7878787878787877,-0.303030303030303,0.1212121212121212
29,0.0909090909090909,-0.1818181818181818,-0.1818181818181818,-0.606060606060606,-0.39393939393939387,-0.2424242424242424,-0.4242424242424242,-0.1212121212121212,-0.4242424242424242,-0.39393939393939387,-0.1818181818181818,-0.2727272727272727,0.0606060606060606,0.3333333333333333,-0.0909090909090909,0.0,-0.0303030303030303,0.0,0.5757575757575757,-0.1212121212121212,0.1212121212121212,0.1212121212121212,0.1212121212121212,0.8181818181818181,0.7878787878787877,0.8787878787878787,0.8181818181818181,0.7272727272727272,1.0,0.6363636363636362,-0.1515151515151515,0.0909090909090909
30,0.0303030303030303,-0.0606060606060606,0.0,-0.2424242424242424,-0.2121212121212121,-0.0606060606060606,-0.0606060606060606,0.2424242424242424,-0.1818181818181818,-0.1515151515151515,0.0,0.0909090909090909,0.1212121212121212,0.4545454545454545,-0.0303030303030303,0.0606060606060606,0.0303030303030303,0.1212121212121212,0.5757575757575757,-0.0606060606060606,0.1212121212121212,0.1212121212121212,0.0,0.8181818181818181,0.8484848484848484,0.7575757575757575,0.7575757575757575,0.7878787878787877,0.6363636363636362,1.0,-0.3333333333333333,0.1515151515151515
31,0.5151515151515151,0.303030303030303,0.1818181818181818,-0.1212121212121212,0.0909090909090909,0.1818181818181818,0.0606060606060606,-0.0606060606060606,0.0606060606060606,0.0303030303030303,0.0,-0.0303030303030303,0.3636363636363636,-0.0303030303030303,0.5151515151515151,0.3636363636363636,0.5151515151515151,0.3636363636363636,0.0909090909090909,0.606060606060606,0.4242424242424242,0.4848484848484848,0.303030303030303,-0.2727272727272727,-0.303030303030303,-0.2727272727272727,-0.1515151515151515,-0.303030303030303,-0.1515151515151515,-0.3333333333333333,1.0,0.4545454545454545
32,0.5151515151515151,0.2424242424242424,0.2424242424242424,-0.0606060606060606,0.0909090909090909,0.1818181818181818,0.0606060606060606,0.0,0.1212121212121212,0.0909090909090909,0.0,0.0303030303030303,0.6666666666666666,0.4545454545454545,0.5757575757575757,0.4242424242424242,0.6363636363636362,0.3636363636363636,0.2727272727272727,0.5454545454545454,0.4848484848484848,0.6666666666666666,0.303030303030303,0.0909090909090909,0.0606060606060606,-0.0303030303030303,0.1515151515151515,0.1212121212121212,0.0909090909090909,0.1515151515151515,0.4545454545454545,1.0
